"Family","PDF_Name","Table_ID","Rows","Cols","Caption"
"F4","stm32f427ag","table_47","3","7","Table 47. Flash memory characteristics"
"F4","stm32f427ag","table_50","4","5","Table 50. Flash memory endurance and data retention"
"F4","stm32f427ag","table_54","3","6","Table 54. ESD absolute maximum ratings"
"F4","stm32f427ag","table_56","5","5","Table 56. I/O current injection susceptibility"
"F4","stm32f427ag","table_60","4","7","Table 60. NRST pin characteristics"
"F4","stm32f427ag","table_62","1","5","Table 62. I2C analog filter characteristics"
"F4","stm32f427ag","table_63","6","8","Table 63. SPI dynamic characteristics"
"F4","stm32f427ag","table_69","1","6","Table 69. USB HS DC electrical characteristics"
"F4","stm32f427ag","table_71","4","7","Table 71. Dynamic characteristics: USB ULPI"
"F4","stm32f427ag","table_72","4","6","Table 72. Dynamics characteristics: Ethernet MAC signals for SMI"
"F4","stm32f427ag","table_77","5","6","Table 77. ADC static accuracy at f = 30 MHz 160 ADC"
"F4","stm32f427ag","table_78","5","6","Table 78. ADC static accuracy at f = 36 MHz 160 ADC"
"F4","stm32f427ag","table_79","5","6","Table 79. ADC dynamic accuracy at f = 18 MHz - limited test conditions 160 ADC"
"F4","stm32f427ag","table_80","5","6","Table 80. ADC dynamic accuracy at f = 36 MHz - limited test conditions 160 ADC"
"F4","stm32f427ag","table_81","5","6","Table 81. Temperature sensor characteristics"
"F4","stm32f427ag","table_83","4","6","Table 83. V monitoring characteristics 165 BAT"
"F4","stm32f427ag","table_84","5","7","Table 84. internal reference voltage"
"F4","stm32f427ag","table_88","4","5","Table 88. Asynchronous non-multiplexed SRAM/PSRAM/NOR read - NWAIT timings"
"F4","stm32f427ag","table_92","4","5","Table 92. Asynchronous multiplexed PSRAM/NOR read-NWAIT timings"
"F4","stm32f427ag","table_94","4","5","Table 94. Asynchronous multiplexed PSRAM/NOR write-NWAIT timings"
"F4","stm32f437ai","table_10","3","14","Table 10. STM32F437xx and STM32F439xx pin and ball definitions"
"F4","stm32f437ai","table_108","5","5","Table 108. LTDC characteristics"
"F4","stm32f437ai","table_110","1","5","Table 110. RTC characteristics"
"F4","stm32f437ai","table_124","1","6","Table 124. Limitations depending on the operating power supply range."
"F4","stm32f437ai","table_18","4","6","Table 18. Limitations depending on the operating power supply range."
"F4","stm32f437ai","table_20","2","5","Table 20. Operating conditions at power-up / power-down (regulator ON)"
"F4","stm32f437ai","table_21","4","6","Table 21. Operating conditions at power-up / power-down (regulator OFF)."
"F4","stm32f437ai","table_23","6","7","Table 23. Over-drive switching characteristics."
"F4","stm32f437ai","table_27","6","8","Table 27. Typical and maximum current consumptions in Stop mode."
"F4","stm32f437ai","table_28","4","10","Table 28. Typical and maximum current consumptions in Standby mode"
"F4","stm32f437ai","table_29","4","9","Table 29. Typical and maximum current consumptions in V mode."
"F4","stm32f437ai","table_3","4","5","Table 3. Voltage regulator configuration mode versus device operating mode"
"F4","stm32f437ai","table_4","3","5","Table 4. Regulator ON/OFF and internal reset ON/OFF availability."
"F4","stm32f437ai","table_40","4","7","Table 40. LSE oscillator characteristics (f = 32.768 kHz)"
"F4","stm32f437ai","table_42","3","6","Table 42. LSI oscillator characteristics"
"F4","stm32f437ai","table_46","3","6","Table 46. SSCG parameters constraint"
"F4","stm32f437ai","table_47","3","7","Table 47. Flash memory characteristics."
"F4","stm32f437ai","table_50","4","5","Table 50. Flash memory endurance and data retention."
"F4","stm32f437ai","table_54","3","6","Table 54. ESD absolute maximum ratings."
"F4","stm32f437ai","table_56","5","5","Table 56. I/O current injection susceptibility."
"F4","stm32f437ai","table_60","4","7","Table 60. NRST pin characteristics"
"F4","stm32f437ai","table_62","1","5","Table 62. I2C analog filter characteristics."
"F4","stm32f437ai","table_63","6","8","Table 63. SPI dynamic characteristics"
"F4","stm32f437ai","table_69","1","6","Table 69. USB HS DC electrical characteristics."
"F4","stm32f437ai","table_71","4","7","Table 71. Dynamic characteristics: USB ULPI."
"F4","stm32f437ai","table_72","4","6","Table 72. Dynamics characteristics: Ethernet MAC signals for SMI."
"F4","stm32f437ai","table_77","5","6","Table 77. ADC static accuracy at f = 30MHz."
"F4","stm32f437ai","table_78","5","6","Table 78. ADC static accuracy at f = 36MHz."
"F4","stm32f437ai","table_79","5","6","Table 79. ADC dynamic accuracy at f = 18MHz - limited test conditions"
"F4","stm32f437ai","table_80","5","6","Table 80. ADC dynamic accuracy at f = 36MHz - limited test conditions"
"F4","stm32f437ai","table_81","5","6","Table 81. Temperature sensor characteristics."
"F4","stm32f437ai","table_83","4","6","Table 83. V monitoring characteristics"
"F4","stm32f437ai","table_84","5","7","Table 84. internal reference voltage"
"F4","stm32f437ai","table_88","4","5","Table 88. Asynchronous non-multiplexed SRAM/PSRAM/NOR read - NWAIT timings"
"F4","stm32f437ai","table_92","4","5","Table 92. Asynchronous multiplexed PSRAM/NOR read-NWAIT timings"
"F4","stm32f437ai","table_94","4","5","Table 94. Asynchronous multiplexed PSRAM/NOR write-NWAIT timings."
"F4","stm32f446mc","table_10","4","11","Table 10. STM32F446xx pin and ball descriptions"
"F4","stm32f446mc","table_107","1","5","Table 107. RTC characteristics"
"F4","stm32f446mc","table_17","4","6","Table 17. Limitations depending on the operating power supply range"
"F4","stm32f446mc","table_20","4","6","Table 20. Operating conditions at power-up / power-down (regulator OFF)"
"F4","stm32f446mc","table_22","6","7","Table 22. Over-drive switching characteristics"
"F4","stm32f446mc","table_27","6","8","Table 27. Typical and maximum current consumptions in Stop mode"
"F4","stm32f446mc","table_28","6","10","Table 28. Typical and maximum current consumptions in Standby mode"
"F4","stm32f446mc","table_29","6","9","Table 29. Typical and maximum current consumptions in V mode 90 BAT"
"F4","stm32f446mc","table_3","4","5","Table 3. Voltage regulator configuration mode versus device operating mode"
"F4","stm32f446mc","table_4","4","5","Table 4. Regulator ON/OFF and internal reset ON/OFF availability"
"F4","stm32f446mc","table_42","3","6","Table 42. LSI oscillator characteristics"
"F4","stm32f446mc","table_46","3","6","Table 46. SSCG parameters constraint"
"F4","stm32f446mc","table_47","3","7","Table 47. Flash memory characteristics"
"F4","stm32f446mc","table_49","6","7","Table 49. Flash memory programming with VPP"
"F4","stm32f446mc","table_50","4","5","Table 50. Flash memory endurance and data retention"
"F4","stm32f446mc","table_53","3","6","Table 53. ESD absolute maximum ratings"
"F4","stm32f446mc","table_55","5","5","Table 55. I/O current injection susceptibility"
"F4","stm32f446mc","table_58","6","8","Table 58. I/O AC characteristics"
"F4","stm32f446mc","table_59","4","7","Table 59. NRST pin characteristics"
"F4","stm32f446mc","table_60","5","6","Table 60. TIMx characteristics"
"F4","stm32f446mc","table_65","3","7","Table 65. QSPI dynamic characteristics in DDR mode"
"F4","stm32f446mc","table_71","1","6","Table 71. USB HS DC electrical characteristics"
"F4","stm32f446mc","table_73","4","7","Table 73. Dynamic characteristics: USB ULPI"
"F4","stm32f446mc","table_76","5","6","Table 76. ADC static accuracy at f = 30 MHz 142 ADC"
"F4","stm32f446mc","table_77","5","6","Table 77. ADC static accuracy at f = 36 MHz 142 ADC"
"F4","stm32f446mc","table_78","5","6","Table 78. ADC dynamic accuracy at f = 18 MHz - Limited test conditions 142 ADC"
"F4","stm32f446mc","table_79","5","6","Table 79. ADC dynamic accuracy at f = 36 MHz - Limited test conditions 142 ADC"
"F4","stm32f446mc","table_8","6","10","Table 8. USART feature comparison"
"F4","stm32f446mc","table_80","5","6","Table 80. Temperature sensor characteristics"
"F4","stm32f446mc","table_82","4","6","Table 82. V monitoring characteristics 146 BAT"
"F4","stm32f446mc","table_83","5","7","Table 83. internal reference voltage"
"F4","stm32f446mc","table_85","2","8","Table 85. DAC characteristics"
"F4","stm32f446mc","table_87","5","5","Table 87. Asynchronous non-multiplexed SRAM/PSRAM/NOR read NWAIT timings"
"F4","stm32f446mc","table_91","4","5","Table 91. Asynchronous multiplexed PSRAM/NOR read NWAIT timings"
"F4","stm32f446mc","table_93","4","5","Table 93. Asynchronous multiplexed PSRAM/NOR write NWAIT timings"
"F4","stm32f469ae","table_101","5","5","Table 101. Switching characteristics for NAND Flash read cycles"
"F4","stm32f469ae","table_102","6","5","Table 102. Switching characteristics for NAND Flash write cycles"
"F4","stm32f469ae","table_110","5","5","Table 110. LTDC characteristics"
"F4","stm32f469ae","table_113","1","5","Table 113. RTC characteristics"
"F4","stm32f469ae","table_127","1","6","Table 127. Limitations depending on the operating power supply range"
"F4","stm32f469ae","table_18","4","6","Table 18. Limitations depending on the operating power supply range"
"F4","stm32f469ae","table_20","2","5","Table 20. Operating conditions at power-up / power-down (regulator ON)"
"F4","stm32f469ae","table_21","4","6","Table 21. Operating conditions at power-up / power-down (regulator OFF)"
"F4","stm32f469ae","table_23","6","7","Table 23. Over-drive switching characteristics"
"F4","stm32f469ae","table_29","6","8","Table 29. Typical and maximum current consumption in Stop mode"
"F4","stm32f469ae","table_3","4","5","Table 3. Voltage regulator configuration mode versus device operating mode"
"F4","stm32f469ae","table_30","6","10","Table 30. Typical and maximum current consumption in Standby mode"
"F4","stm32f469ae","table_31","6","10","Table 31. Typical and maximum current consumption in V mode 106 BAT"
"F4","stm32f469ae","table_36","5","7","Table 36. Low-speed external user clock characteristics"
"F4","stm32f469ae","table_4","3","5","Table 4. Regulator ON/OFF and internal reset ON/OFF availability"
"F4","stm32f469ae","table_40","3","6","Table 40. LSI oscillator characteristics"
"F4","stm32f469ae","table_41","4","7","Table 41. Main PLL characteristics"
"F4","stm32f469ae","table_44","3","6","Table 44. SSCG parameters constraint"
"F4","stm32f469ae","table_49","3","7","Table 49. Flash memory characteristics"
"F4","stm32f469ae","table_52","4","5","Table 52. Flash memory endurance and data retention"
"F4","stm32f469ae","table_56","2","6","Table 56. ESD absolute maximum ratings"
"F4","stm32f469ae","table_58","5","5","Table 58. I/O current injection susceptibility"
"F4","stm32f469ae","table_62","4","7","Table 62. NRST pin characteristics"
"F4","stm32f469ae","table_63","5","6","Table 63. TIMx characteristics"
"F4","stm32f469ae","table_64","1","5","Table 64. I2C analog filter characteristics"
"F4","stm32f469ae","table_71","1","6","Table 71. USB HS DC electrical characteristics"
"F4","stm32f469ae","table_73","4","7","Table 73. Dynamic characteristics: USB ULPI"
"F4","stm32f469ae","table_75","6","6","Table 75. Dynamics characteristics: Ethernet MAC signals for RMII"
"F4","stm32f469ae","table_76","3","6","Table 76. Dynamics characteristics: Ethernet MAC signals for MII"
"F4","stm32f469ae","table_78","5","6","Table 78. ADC static accuracy at f = 18 MHz 159 ADC"
"F4","stm32f469ae","table_79","5","6","Table 79. ADC static accuracy at f = 30 MHz 159 ADC"
"F4","stm32f469ae","table_80","5","6","Table 80. ADC static accuracy at f = 36 MHz 159 ADC"
"F4","stm32f469ae","table_81","4","7","Table 81. ADC dynamic accuracy at f = 18 MHz - limited test conditions 160 ADC"
"F4","stm32f469ae","table_82","4","7","Table 82. ADC dynamic accuracy at f = 36 MHz - limited test conditions 160 ADC"
"F4","stm32f469ae","table_83","5","6","Table 83. Temperature sensor characteristics"
"F4","stm32f469ae","table_85","4","6","Table 85. V monitoring characteristics 163 BAT"
"F4","stm32f469ae","table_90","4","5","Table 90. Asynchronous non-multiplexed SRAM/PSRAM/NOR read - NWAIT timings"
"F4","stm32f469ae","table_94","4","5","Table 94. Asynchronous multiplexed PSRAM/NOR read-NWAIT timings"
"F4","stm32f469ae","table_96","4","5","Table 96. Asynchronous multiplexed PSRAM/NOR write-NWAIT timings"
"F4","stm32f479ag","table_101","5","5","Table 101. Switching characteristics for NAND Flash read cycles"
"F4","stm32f479ag","table_102","6","5","Table 102. Switching characteristics for NAND Flash write cycles"
"F4","stm32f479ag","table_110","5","5","Table 110. LTDC characteristics"
"F4","stm32f479ag","table_113","1","5","Table 113. RTC characteristics"
"F4","stm32f479ag","table_127","1","6","Table 127. Limitations depending on the operating power supply range"
"F4","stm32f479ag","table_18","4","6","Table 18. Limitations depending on the operating power supply range"
"F4","stm32f479ag","table_20","2","5","Table 20. Operating conditions at power-up / power-down (regulator ON)"
"F4","stm32f479ag","table_21","4","6","Table 21. Operating conditions at power-up / power-down (regulator OFF)"
"F4","stm32f479ag","table_23","6","7","Table 23. Over-drive switching characteristics"
"F4","stm32f479ag","table_29","6","8","Table 29. Typical and maximum current consumption in Stop mode"
"F4","stm32f479ag","table_3","4","5","Table 3. Voltage regulator configuration mode versus device operating mode"
"F4","stm32f479ag","table_30","6","10","Table 30. Typical and maximum current consumption in Standby mode"
"F4","stm32f479ag","table_31","6","10","Table 31. Typical and maximum current consumption in V mode 106 BAT"
"F4","stm32f479ag","table_36","5","7","Table 36. Low-speed external user clock characteristics"
"F4","stm32f479ag","table_4","2","5","Table 4. Regulator ON/OFF and internal reset ON/OFF availability"
"F4","stm32f479ag","table_40","3","6","Table 40. LSI oscillator characteristics"
"F4","stm32f479ag","table_41","4","7","Table 41. Main PLL characteristics"
"F4","stm32f479ag","table_44","3","6","Table 44. SSCG parameters constraint"
"F4","stm32f479ag","table_49","3","7","Table 49. Flash memory characteristics"
"F4","stm32f479ag","table_52","4","5","Table 52. Flash memory endurance and data retention"
"F4","stm32f479ag","table_56","2","6","Table 56. ESD absolute maximum ratings"
"F4","stm32f479ag","table_58","5","5","Table 58. I/O current injection susceptibility"
"F4","stm32f479ag","table_62","4","7","Table 62. NRST pin characteristics"
"F4","stm32f479ag","table_63","5","6","Table 63. TIMx characteristics"
"F4","stm32f479ag","table_64","1","5","Table 64. I2C analog filter characteristics"
"F4","stm32f479ag","table_71","1","6","Table 71. USB HS DC electrical characteristics"
"F4","stm32f479ag","table_73","4","7","Table 73. Dynamic characteristics: USB ULPI"
"F4","stm32f479ag","table_75","6","6","Table 75. Dynamics characteristics: Ethernet MAC signals for RMII"
"F4","stm32f479ag","table_76","3","6","Table 76. Dynamics characteristics: Ethernet MAC signals for MII"
"F4","stm32f479ag","table_78","5","6","Table 78. ADC static accuracy at f = 18 MHz 159 ADC"
"F4","stm32f479ag","table_79","5","6","Table 79. ADC static accuracy at f = 30 MHz 159 ADC"
"F4","stm32f479ag","table_80","5","6","Table 80. ADC static accuracy at f = 36 MHz 159 ADC"
"F4","stm32f479ag","table_81","4","7","Table 81. ADC dynamic accuracy at f = 18 MHz - limited test conditions 160 ADC"
